"","Tag","ChlorA","ChlorB","gluc_Conc","flav_Conc","Family","treatment","gh_row","gh_bench","GM_TotalLeaf_Area","comp_number","ThripsDam","WhiteFungDam","BlackPathDam","Fern","gh_col","GM_Leaf_Area","Latitude","Longitude","Altitude","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","Row_Field","Col_Field","Maple_Died","Maple_TotalLeafArea_End","GM_Fecundity","MapleFinalMass","RGR1","NumberOfSamples","maple_height_0","maple_leaf_length_0","maple_leaves_0","Maple_StemHeight_End","Maple_LeafNum_End","MapleDamage","GreenhouseSurvival","WhiteFungLogis","Bolt_Survival","Maple_SurvivalY2","Maple_SurvivalY1","GM_Fecundity2","PCCG_1","PCCG_2","PC1BoltSize","GM_FecundityMS","PCCG_1_T","PCCG_2_T","GM_Fecundity2MS"
"308","c|VRPET2-3-20|Q|519",-0.885460384020554,0.135250225,-1.56311791289655,-2.13840053225947,"VRPET2","a",20,2,11863,NA,0,0,0,0,1,806,42.531117,-72.189784,329.1,NA,NA,NA,NA,9,5,"",NA,NA,NA,1.64074241947962e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.742968334775204,-0.177415075629387,NA,NA,-3.17725933939791,1.36008876293321,0
"309","c|VRPET2-3-20|Q|520",-1.60095156109357,0.09591891,-1.90741831860397,NA,"VRPET2","m",7,2,8976,NA,0,1,0,0,2,4383,42.531117,-72.189784,329.1,NA,NA,NA,NA,1,4,"",8423,NA,0.75,1.30393016622261e-06,2,90,44,2,109,6,0,1,"1",0,1,1,0,-1.27707338279026,0.151327204718739,NA,NA,-5.19730105696337,1.68883104328134,0
"310","c|VRPET2-3-20|Q|521",-1.02104216916898,0.0825143000000001,-1.78598401038452,-2.5667627121999,"VRPET2","m",9,4,6572,NA,0,0,0,0,2,2162,42.531117,-72.189784,329.1,9,3,8,12,4,4,"",6582,1.15,0.8,6.07547511293602e-07,1,116,37,2,143,2,1,1,"0",1,1,1,1.2,-0.017104265468352,-0.500551510297834,-1.87933502124042,0.561588921282799,-3.93733193964146,1.03695232826477,2.06189967982924
"311","c|VRPET2-3-20|Q|522",-1.11478623218283,0.100916575,NA,NA,"VRPET2","m",5,3,8411,NA,1.09861228866811,0,0,0,3,4205.5,42.531117,-72.189784,329.1,NA,NA,NA,NA,1,4,"",3705,NA,1.02,1.74593741344964e-06,2,72,40,2,84,2,1,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"312","c|VRPET2-3-20|Q|523",-1.11433742708334,0.122260535,-1.71028573054565,-2.37266072231911,"VRPET2","a",7,4,9304,NA,0,0.5,0.693147180559945,0,4,2374,42.531117,-72.189784,329.1,NA,NA,NA,NA,1,5,"",NA,NA,NA,1.58107062087653e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.00814585714233855,-0.162803455049942,NA,NA,-3.91208181703077,1.37470038351266,0
"313","c|VSGARO1-1-0|Q|535",-0.510324199500152,0.147235485,-1.69659657317854,-2.23218250369301,"VSGAR01","gm",20,3,4889,92,1.38629436111989,1,0,1.09861228866811,3,1980,44.22842,-69.78268,62,25,3,15,15,4,2,"",NA,0.23,NA,6.82903097239722e-07,1,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.28,1.05050585139251,-1.11758603933548,-1.16555805527748,0.11231778425656,-2.8697218227806,0.419917799227118,0.48110992529349
"314","c|VSGARO1-1-0|Q|536",NA,NA,NA,NA,"VSGAR01","gm",4,4,5859,77,0.405465108108164,0.5,1.6094379124341,0,4,NA,44.22842,-69.78268,62,NA,NA,NA,NA,3,3,"",NA,NA,NA,1.24558936782163e-06,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"315","c|WSSWM3-1-0|Q|562",-0.406444550104918,0.21586369,-1.2848948708555,-2.35592128923269,"WSSWM3","gm",5,3,1748,54,2.63905732961526,0,0,0,1,992,39.90891,-75.35907,23,NA,NA,NA,NA,1,4,"",NA,NA,NA,7.58146869833641e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,2.20958479367033,-0.280825427462126,NA,NA,-1.71064288050278,1.25667841110048,0
"316","c|WSSWM3-1-0|Q|563",-1.64393339907493,0.07240292,-1.77158422889015,-2.85494319552418,"WSSWM3","gm",14,3,4812,55,1.38629436111989,0,1.38629436111989,0,3,2303,39.90891,-75.35907,23,NA,NA,NA,NA,5,6,"",NA,NA,NA,2.14087416918844e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.02378488471417,0.553803461224939,NA,NA,-4.94401255888728,2.09130729978754,0
"317","c|WSSWM3-1-0|Q|564",NA,NA,NA,NA,"WSSWM3","a",10,2,12670,NA,1.50407739677627,0,0.916290731874155,0,3,NA,39.90891,-75.35907,23,NA,NA,NA,NA,4,5,"",NA,NA,NA,1.258618258087e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"318","c|WSSWM3-1-0|Q|566",-1.20852904579841,0.0576067375,-1.64350995083657,-2.51946454599695,"WSSWM3","a",9,2,7035,NA,1.44518587894808,0.5,0.693147180559945,0,6,3517.5,39.90891,-75.35907,23,NA,NA,NA,NA,3,4,"",NA,NA,NA,9.19519257487952e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.0105408943034856,0.154593226811563,NA,NA,-3.90968677986962,1.69209706537416,0
"319","c|WSSWM3-1-0|Q|567",-1.08608223696615,0.238276895,-1.52625647060306,-2.62296507113936,"WSSWM3","m",18,1,13031,NA,2.56789921852513,0,0,0,3,3629.5,39.90891,-75.35907,23,NA,NA,NA,NA,6,5,"",6371,NA,0.99,1.24232078949943e-06,2,93,35,2,15,6,0.5,1,"0",0,1,1,0,0.495865003699671,0.240968707355157,NA,NA,-3.42436267047344,1.77847254591776,0
"320","c|WSSWM3-1-0|Q|568",-1.62673365010548,0.0763759899999999,-1.90386368661398,-2.53661275631813,"WSSWM3","m",15,3,4467,NA,1.79175946922805,1,0,0,5,4225,39.90891,-75.35907,23,NA,NA,NA,NA,5,6,"",9738,NA,0.9,6.85343386990813e-07,1,72,60,2,105,2,1,1,"1",0,1,1,0,-1.31165918549655,0.202202620807363,NA,NA,-5.23188685966966,1.73970645936996,0
"321","d|BWPEM1-9-0|Q|17",-0.465440810592168,0.21367952,-1.65599392215323,-1.95276129344713,"BWPEM1","a",8,2,13313,NA,0,1,1.03972077083992,0,1,3894,37.373261,-80.524986,1156,NA,NA,NA,NA,3,4,"",NA,NA,NA,1.73811526250593e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,1.22271361425131,-1.09173741024326,NA,NA,-2.6975140599218,0.445766428319343,0
"322","d|BWPEM1-9-0|Q|18",-1.25418182709934,0.0603919400000001,-1.60248850142428,-1.95233921515119,"BWPEM1","gm",9,4,2500,6,0,0,1.09861228866811,0,1,1056,37.373261,-80.524986,1156,90,6,18,14,4,4,"",NA,0.44,NA,8.66772926762659e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.49,0.0324220396423551,0.329596699044511,-0.170546259486994,0.214868804664723,-3.88780563453075,1.86710053760711,0.841942369263607
"323","d|BWPEM1-9-0|Q|19",-1.52039345771497,0.0826762349999999,-2.25523796664591,-2.98905532638022,"BWPEM1","gm",18,3,3096,2,1.09861228866811,0,0.693147180559945,0,5,1800,37.373261,-80.524986,1156,NA,NA,NA,NA,9,4,"",NA,NA,NA,1.04989821910093e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.97496133709499,-0.830992157630086,NA,NA,-5.8951890112681,0.706511680932515,0
"324","d|BWPEM1-9-0|Q|20",-1.80144926402369,0.137174105,-2.11691754677136,-2.49322317772518,"BWPEM1","m",11,2,6194,NA,1.09861228866811,6,0,0.693147180559945,4,5550,37.373261,-80.524986,1156,56,15,26,31,4,5,"",2286,2.87,0.67,8.36247074897593e-07,1,78,37,2,87,2,1,1,"1",1,1,1,2.92,-2.11365653876406,-0.0329113897691033,1.43990667342363,1.4015306122449,-6.03388421293717,1.5045924487935,5.01728922091782
"325","d|BWPEM1-9-0|Q|21",-0.651161006359902,0.151647035,-1.59889890260918,-2.41207621168093,"BWPEM1","gm",20,3,972,5,0.693147180559945,0,0,0,4,972,37.373261,-80.524986,1156,70,8,15,14,4,2,"",NA,0.68,NA,1.51120910247199e-06,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.73,1.04894901019527,-0.648258342795221,-0.410411094112962,0.332069970845481,-2.87127866397784,0.88924549576738,1.25432230522946
"326","d|BWPEM1-9-0|Q|22",NA,NA,NA,NA,"BWPEM1","gm",21,3,5820,4,NA,NA,NA,0,1,NA,37.373261,-80.524986,1156,55,5,7,9,8,3,"",NA,0.15,NA,2.44467827816396e-07,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.2,NA,NA,-1.47878714083088,0.0732507288629738,NA,NA,0.343649946638207
"327","d|BWPEM1-9-0|Q|23",NA,NA,NA,NA,"BWPEM1","gm",7,4,7007,3,NA,NA,NA,0,6,NA,37.373261,-80.524986,1156,NA,NA,NA,NA,2,2,"",NA,NA,NA,1.11736245053367e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"328","d|BWPEM1-9-0|Q|24",-1.78841207799858,-0.124276905,-1.36047337886101,-2.04367875858912,"BWPEM1","gm",8,4,2122,1,1.94591014905531,0,0,0,6,1786,37.373261,-80.524986,1156,NA,NA,NA,NA,4,3,"",NA,NA,NA,7.32116194780935e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.281245229203556,1.79547078827958,NA,NA,-4.20147290337667,3.33297462684218,0
"329","d|BWPEM1-9-0|Q|25",NA,NA,NA,NA,"BWPEM1","gm",1,4,4172,7,NA,NA,NA,0,4,NA,37.373261,-80.524986,1156,56,5,8,9,6,2,"",NA,0.0899999999999999,NA,9.40869295489379e-07,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.14,NA,NA,-1.41377473247558,0.0439504373177842,NA,NA,0.240554962646745
"330","d|BWPEM1-9-0|Q|26",-1.26745021302774,0.1155144025,-2.02665930252014,-2.57011253400183,"BWPEM1","m",14,3,6370,NA,0,0,0,0,5,3185,37.373261,-80.524986,1156,NA,NA,NA,NA,5,6,"",2855,NA,0.55,1.41385333090664e-06,2,65,33,2,71,2,0,1,"0",0,1,1,0,-1.00504829111962,-0.685907901504943,NA,NA,-4.92527596529273,0.851595937057658,0
"331","d|CBMCK1-1-0|N|46",-1.39189856327353,0.0952645850000001,-1.74058238770051,-2.28928008288597,"CBMCK1","a",10,5,9504,NA,1.242453324894,0,0,0,6,2896,40.04498333,-105.2325,1606.9,NA,NA,NA,NA,8,5,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.528308853124401,0.217244616873979,NA,NA,-4.44853652729751,1.75474845543658,0
"332","d|CRSOSO-3-40|Q|61",-1.11851402846963,0.108223925,NA,NA,"CRSORO","gm",21,4,4540,84,1.15129254649702,0.5,0,0,3,2270,44.89568,-68.675117,59,NA,NA,NA,NA,9,6,"",NA,NA,NA,2.75982773384861e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"333","d|CRSOSO-3-40|Q|62",-0.750372605990266,0.153113505,-1.58924681928059,-2.40202502551378,"CRSORO","a",4,1,6385,NA,0.549306144334055,0,1.31952866480763,0,2,2912.5,44.89568,-68.675117,59,136,11,27,25,7,4,"",NA,0.979999999999999,NA,1.59440288723746e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.03,0.906222351455594,-0.462331286566338,1.74091894026858,0.478571428571428,-3.01400532271752,1.07517255199626,1.76979722518676
"334","d|CRSOSO-3-40|Q|63",-1.73609589678731,0.0812313700000001,-2.29820777480376,-2.32333343354355,"CRSORO","m",15,1,10521,NA,0.549306144334055,0,0.693147180559945,0,6,3016,44.89568,-68.675117,59,NA,NA,NA,NA,6,4,"",7367,NA,0.76,8.05401439672523e-07,2,62,34,2,87,6,0.333333333333333,1,"0",0,1,1,0,-2.4383550833397,-0.583143522801449,NA,NA,-6.35858275751281,0.954360315761152,0
"335","d|CRSOSO-3-40|Q|64",-1.57609173139875,0.062524875,-2.11056568090806,NA,"CRSORO","m",5,2,7806,NA,1.31952866480763,0,0.346573590279973,0,6,2751.5,44.89568,-68.675117,59,78,4,19,26,7,3,"",5848,0.51,0.87,7.10475025543997e-07,2,81,46,2,100,2,1,1,"0",1,1,1,0.56,-1.72177300825274,-0.386098095600369,0.278723388566744,0.249052478134111,-5.64200068242585,1.15140574296223,0.96221985058698
"336","d|CRSOSO-3-40|Q|65",-1.34023075975293,0.0820812725,-1.70888970083267,-2.24080152189884,"CRSORO","m",1,2,15152,NA,1.90333124488516,0,0.693147180559945,0,2,4856,44.89568,-68.675117,59,NA,NA,NA,NA,1,2,"",4057,NA,0.7,1.25885602607268e-06,2,98,35,2,90,6,0.333333333333333,1,"0",0,1,1,0,-0.366087936649971,0.210205624785335,NA,NA,-4.28631561082308,1.74770946334794,0
"337","d|CRSOSO-3-40|Q|66",-1.22672280171604,0.108485655,-1.68975242929905,-2.5218530310204,"CRSORO","a",3,1,8640,NA,1.15129254649702,2,2.16536667014317,1.94591014905531,3,3900,44.89568,-68.675117,59,NA,NA,NA,NA,1,1,"",NA,NA,NA,1.2896015845476e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-0.13055523831979,0.0712854300067496,NA,NA,-4.0507829124929,1.60878926856935,0
"338","d|CRSOSO-3-40|Q|67",-1.25818714179964,0.1100418375,-1.8541940896295,-2.11964246359573,"CRSORO","m",13,4,10983,NA,1.28247467873077,0.5,0,0,5,3113,44.89568,-68.675117,59,NA,NA,NA,NA,5,4,"",3884,NA,0.45,6.17178537005357e-07,2,73,35,3,83,3,0.666666666666667,1,"1",0,1,1,0,-0.576753648329266,-0.27933904058523,NA,NA,-4.49698132250238,1.25816479797737,0
"339","d|CRSOSO-3-40|Q|68",-1.54209574159649,0.1095096325,-1.88255500239263,-2.17334214835829,"CRSORO","a",11,4,9665,NA,0,0.5,1.497866136777,0,2,4635,44.89568,-68.675117,59,8,4,7,5,3,6,"",NA,0.16,NA,1.26012854138654e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.21,-1.11918460722851,0.115827859435715,-2.25957968828807,0.078134110787172,-5.03941228140162,1.65333169799832,0.360832443970117
"340","d|CWRIC2-X2|Q|96",-1.08200236051931,0.10967486,-1.65892225136088,-2.03704273343262,"CWRIC2","m",2,4,8217,NA,1.15129254649702,0,0,0,6,2370,37.544016,-77.509875,30,NA,NA,NA,NA,6,2,"",3317,NA,0.47,9.45759244769153e-07,2,90,36,2,96,2,1,1,"0",0,1,1,0,0.185136448327546,-0.0901107174782613,NA,NA,-3.73509122584556,1.44739312108434,0
"341","d|CWRIC2-X2|Q|97",-1.02391767505072,0.219646635,-1.44720686108926,-2.55456556235965,"CWRIC2","a",13,5,4808,NA,0,0,0,0,4,2400,37.544016,-77.509875,30,NA,NA,NA,NA,8,6,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.788984231417807,0.332556076521793,NA,NA,-3.1312434427553,1.87005991508439,0
"342","d|CWRIC2-X2|Q|98",-0.936197443855434,0.1528416925,-1.75088816459064,-2.21132456223496,"CWRIC2","m",21,2,10717,NA,2.13833305950803,0,0,0,4,4305,37.544016,-77.509875,30,NA,NA,NA,NA,8,6,"",4552,NA,0.399999999999999,7.14283910489958e-07,2,92,44,2,100,2,1,1,"0",0,1,1,0,0.208716864677596,-0.553551272470998,NA,NA,-3.71151080949551,0.983952566091603,0
"343","d|DVGM-20|Q|121",-0.681157590637809,0.11241819,NA,NA,"DVGM","a",9,2,5849,NA,0.693147180559945,1.5,0,0,3,2924.5,40.87611111,-74.95630278,232,NA,NA,NA,NA,3,4,"",NA,NA,NA,8.4936521410199e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"344","d|DVGM-20|Q|122",-1.14133841458297,0.130176325,-1.72772601286977,-1.85618079263181,"DVGM","m",5,3,8445,NA,1.242453324894,0,0,0,5,2272.5,40.87611111,-74.95630278,232,NA,NA,NA,NA,4,1,"",2048,NA,0.359999999999999,6.83390591864748e-07,2,64,27,2,64,2,1,1,"0",0,1,1,0,-0.0787305991127944,-0.161272048249715,NA,NA,-3.9989582732859,1.37623179031289,0
"345","d|DVGM-20|Q|125",-1.26864505748998,0.09821841,-1.44787393503245,NA,"DVGM","m",19,3,11872,NA,0.895879734614027,0,0.346573590279973,0,4,4175,40.87611111,-74.95630278,232,80,8,14,13,8,3,"",2084,1.84,0.41,5.40124780837821e-07,2,59,24,2,60,4,0.5,1,"0",1,1,1,1.89,0.37833154049275,0.731335636348212,-0.414159126222162,0.898542274052478,-3.54189613368036,2.26883947491081,3.24749199573106
"346","d|DVGM-20|Q|126",-0.73689809035271,0.1747690925,-1.91059887021351,-2.19413010969688,"DVGM","a",15,4,11024,NA,2.32219544957069,0,0.549306144334055,0,1,3816,40.87611111,-74.95630278,232,NA,NA,NA,NA,5,4,"",NA,NA,NA,8.16515919845344e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.159558451712588,-1.27017131113967,NA,NA,-3.76066922246052,0.267332527422936,0
"347","d|EFCC2-4-80|Q|153",-0.865108556148875,0.126725995,-1.55004237931611,-2.25216312012008,"EFCC2","a",4,3,7857,NA,1.54552122667916,0.5,0.346573590279973,0,5,3928.5,45.697008,11.69416,73,NA,NA,NA,NA,3,2,"",NA,NA,NA,8.67632237350459e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.808283444270104,-0.178740464029363,NA,NA,-3.11194422990301,1.35876337453324,0
"348","d|EFCC2-4-80|Q|154",-1.04675429692557,0.1519047525,-1.60895552429919,-2.12606623572007,"EFCC2","a",21,2,9671,NA,0.693147180559945,0,0,0,5,3285.5,45.697008,11.69416,73,NA,NA,NA,NA,9,5,"",NA,NA,NA,9.5107187840666e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.363652787594876,-0.0255995214955662,NA,NA,-3.55657488657823,1.51190431706703,0
"349","d|EFCC2-4-80|Q|155",-1.76287028611813,0.081094435,NA,NA,"EFCC2","m",2,2,9456,NA,0.972955074527657,0.5,1.09861228866811,0,4,4728,45.697008,11.69416,73,NA,NA,NA,NA,1,2,"",6549,NA,0.85,4.7518659068253e-07,2,91,54,2,116,2,1,1,"1",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"350","d|EFCC2-4-80|Q|156",-0.939121596405947,0.140391615,-1.57404292699597,-2.13116600376893,"EFCC2","m",4,3,2304,NA,0,1,2.63905732961526,0,4,2304,45.697008,11.69416,73,NA,NA,NA,NA,1,4,"",7899,NA,1.42,6.66261137769209e-07,1,107,49,4,133,4,0.75,1,"1",0,1,1,0,0.627124852748476,-0.116331924923733,NA,NA,-3.29310282142463,1.42117191363887,0
"351","d|JARI1-1-80|Q|178",NA,NA,NA,NA,"JARI1","m",5,1,11053,NA,NA,NA,NA,0,3,NA,41.48,-71.52,20.7,42,6,5,6,1,3,"",2440,0.629999999999999,0.5,1.15255155812404e-06,1,103,25,2,103,2,1,1,NA,1,1,1,0.679999999999999,NA,NA,-1.82143632133566,0.307653061224489,NA,NA,1.1684098185699
"352","d|JARI1-1-80|Q|179",NA,NA,NA,NA,"JARI1","gm",11,1,4716,28,NA,NA,NA,0,2,NA,41.48,-71.52,20.7,68,6,13,12,8,2,"",NA,0.5,NA,1.02242653967334e-06,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.55,NA,NA,-0.783956839541564,0.244169096209913,NA,NA,0.94503735325507
"353","d|JARI1-1-80|Q|180",-0.694447585487589,0.16853428,-1.40085786344699,-2.38145469597024,"JARI1","m",13,5,5696,NA,0,0,0,0,6,1777,41.48,-71.52,20.7,71,7,16,19,8,5,"",310,0.959999999999999,NA,NA,2,76,34,2,78,2,1,1,"0",1,0,1,1.01,1.45062630046587,-0.0931704713230369,-0.139414607828151,0.468804664723032,-2.46960137370724,1.44433336723956,1.73543223052294
"354","d|JARI1-1-80|Q|181",NA,NA,NA,NA,"JARI1","gm",4,4,1489,31,NA,NA,NA,0,1,NA,41.48,-71.52,20.7,NA,NA,NA,NA,3,3,"",NA,NA,NA,6.58418245633753e-07,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"355","d|JARI1-1-80|Q|182",NA,NA,NA,NA,"JARI1","gm",9,1,5334,29,NA,NA,NA,0.693147180559945,5,NA,41.48,-71.52,20.7,NA,NA,NA,NA,2,1,"",NA,NA,NA,5.86444388765633e-07,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"356","d|JARI1-1-80|Q|183",-1.53149025168573,0.093043995,-1.91902347036002,-2.44225365613118,"JARI1","gm",6,4,3488,30,0,0,0.693147180559945,0,6,1640,41.48,-71.52,20.7,36,7,8,13,5,2,"",NA,NA,NA,7.80943088787434e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,-1.18874847729908,0.00930030293947481,-1.27171192595385,NA,-5.10897615147219,1.54680414150208,NA
"357","d|JARI1-1-80|Q|184",-1.0859816605987,0.114083015,NA,NA,"JARI1","m",9,2,4548,NA,0.80471895621705,0.5,0,1.09861228866811,4,2274,41.48,-71.52,20.7,NA,NA,NA,NA,3,4,"",2775,NA,0.59,1.45024763239743e-06,2,8,39,2,106,2,1,1,"1",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"358","d|JBBLB2-1-20|Q|201",-1.18727390324666,0.1079729975,-1.64163538932069,-2.21941857256428,"JBBLB2","a",7,3,10572,NA,0,0,0,0,6,3516,38.90765,-75.05181667,0,NA,NA,NA,NA,1,6,"",NA,NA,NA,8.40023468726449e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.0505552970461612,0.124400438432143,NA,NA,-3.86967237712695,1.66190427699474,0
"359","d|JBBLB2-1-20|Q|211",-1.53878452370265,0.05017665,-2.12251860796419,-2.81329663050145,"JBBLB2","gm",6,4,5992,53,4.20469261939097,2,0,0,3,2912,38.90765,-75.05181667,0,NA,NA,NA,NA,5,3,"",NA,NA,NA,8.25737843568963e-07,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-1.68802535017152,-0.47636646551104,NA,NA,-5.60825302434463,1.06113737305156,0
"360","d|JBBLB2-1-20|Q|212",-0.46638873884206,0.198240535,-1.70272983409227,-2.48708249998611,"JBBLB2","gm",16,3,5434,75,3.43398720448515,0,0,0,3,1225,38.90765,-75.05181667,0,54,7,6,10,7,6,"",NA,0.32,NA,5.61701516789529e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.37,1.10926239230035,-1.2044685500624,-1.35490271084958,0.156268221574344,-2.81096528187276,0.333035288500202,0.635752401280683
"361","d|JBBLB2-1-20|Q|213",-1.37279931965047,0.13390927,-1.53036592295382,-2.10001898198341,"JBBLB2","a",1,2,9953,NA,1.89209481695913,0.5,0.693147180559945,0,6,3598.5,38.90765,-75.05181667,0,NA,NA,NA,NA,1,2,"",NA,NA,NA,1.26209890281451e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.00678787446009116,0.700032163496317,NA,NA,-3.91343979971302,2.23753600205892,0
"362","d|JBBLB2-1-20|Q|214",-1.30948572048502,0.11680011,-1.56724214558731,-1.94390509299436,"JBBLB2","gm",20,4,6930,90,0,1,2.63905732961526,0,5,2900,38.90765,-75.05181667,0,NA,NA,NA,NA,6,3,"",NA,NA,NA,1.23284137434349e-06,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.0243483537910857,0.506269155557446,NA,NA,-3.89587932038202,2.04377299412005,0
"363","d|JBBLB2-1-20|Q|215",-0.850135619686804,0.120027085,-1.43257989185994,-1.98223518176548,"JBBLB2","gm",21,3,3854,4,0,0,0.693147180559945,0,1,2068,38.90765,-75.05181667,0,71,7,12,10,8,3,"",NA,0.549999999999999,NA,2.18623031491949e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.599999999999999,1.11446781587287,0.0839894864163742,-0.848939794090291,0.268586005830903,-2.80575985830024,1.62149332497898,1.03094983991462
"364","d|JBCHY1-1-50|Q|237",-1.2127101473131,0.1202133,-2.18246400657641,-2.49611054530538,"JBCHY1","gm",16,3,2550,73,1.09861228866811,0,0,0,1,1224,38.94948333,-75.04693333,25.9,105,5,13,15,7,6,"",NA,0.18,NA,1.99751049828608e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.23,-1.28648472764303,-1.15645600032579,-0.29741428190052,0.0879008746355685,-5.20671240181614,0.38104783823681,0.395197438633938
"365","d|JBCHY1-1-50|Q|238",-1.67560407746562,0.099390125,-2.03871061178584,-2.51588845724346,"JBCHY1","gm",12,1,1691,76,1.38629436111989,0,0,0,3,1330,38.94948333,-75.04693333,25.9,9,1,5,7,5,3,"",NA,NA,NA,1.09517006717441e-06,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,-1.71611368511448,-0.0475756525708519,-2.45015950072471,NA,-5.63634135928759,1.48992818599175,NA
"366","d|JBCHY1-1-50|Q|239",-0.649879248924755,0.155948605,-1.68122585628431,-2.12878230036929,"JBCHY1","gm",4,3,7227,51,0.895879734614027,0,0,0,1,3361.5,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,7,5,"",NA,NA,NA,1.28830096634333e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.85403416290135,-0.851667418732932,NA,NA,-3.06619351127176,0.685836419829669,0
"367","d|JBCHY1-1-50|Q|273",-1.04907518560797,0.1739360625,-1.58830830818024,-2.1204574615969,"JBCHY1","gm",22,4,5589,56,2.78797455157316,0,0.346573590279973,0,5,1925,38.94948333,-75.04693333,25.9,138,8,21,18,8,6,"",NA,0.91,NA,8.74005750334437e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.96,0.409194523060188,0.0286858937992455,0.851349256717761,0.444387755102041,-3.51103315111292,1.56618973236185,1.64951974386339
"368","d|JWBOY-2-80|Q|254",-1.38884492504849,0.173351285,-1.88468483182837,-2.58064325954964,"JWBOY1","gm",6,3,10215,35,0,0,0,0,3,3454.5,39.061684,-78.074413,250.9,NA,NA,NA,NA,1,6,"",NA,NA,NA,6.55367797255309e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.868127466149971,-0.140121499443822,NA,NA,-4.78835514032308,1.39738233911878,0
"369","d|JWBOY-2-80|Q|255",-1.0512329186743,0.139710335,-1.9481447921632,-2.16983411240686,"JWBOY1","gm",12,1,14991,76,2.08719363494782,0,0.346573590279973,0,3,5220.5,39.061684,-78.074413,250.9,NA,NA,NA,NA,5,3,"",NA,NA,NA,1.15257558444325e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.455714402741808,-0.847682394116067,NA,NA,-4.37594207691492,0.689821444446534,0
